 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 19 506 3 3 ZTF_g 2100401701115 0 2.4516 108.58 4.4819 26.4235 1.8779e-05 0.0304756 -0.129294 2.12595e-05 493 30. 0.079068 0.073504 20.8024 26.4235 1 2459854.9017014 506120111 42.3793200448076 21.7729584799315 2.16516671005972 0.955366176342466 21.2872800421014 39.2923037965098 0.545415998230428 1.02837149349727 1.56300433245117 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 20 506 3 3 ZTF_i 2100410541115 0 1.9784 202.318 5.93806 25.5608 4.5209e-06 0.0225422 0.170168 1.56746e-05 495 30. 0.081159 0.073269 19.7875 25.5608 2 2459854.910544 506120311 1.24808198760514 25.2652889009113 0.054950752990034 0.883993797989922 23.1488209738556 50.7329179958308 0.459361111791262 1.02264100359189 1.44773025640076 20.5660001373291 0.0879999995231628 1.5900000333786 0.211999997496605 2459135.869687 2459852.881412 0
 21 506 3 3 ZTF_r 2102412241115 0 1.8126 214.187 6.12161 26.2609 7.7302e-06 0.0195539 0.09035 8.72304e-06 496 30. 0.067983 0.076285 20.5791 26.2609 1 2459856.9122454 506120211 171.978597388085 23.2298827956128 8.2353523481844 0.987077388242921 208.955818132747 44.8217126634895 4.69333131398792 1.02672775058601 1.16147858979923 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 22 506 3 3 ZTF_g 2102424581115 0 2.362 109.961 5.00726 26.4142 2.27144e-05 0.0336233 -0.111686 2.5836e-05 499 30. 0.074463 0.069873 20.6779 26.4142 1 2459856.9245833 506120111 14.1810392231976 23.5845982548686 0.66885869405438 1.03071774139662 -28.4990335416599 42.916737594264 -0.668526495268524 1.03093433920994 1.56300433245117 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 23 506 3 3 ZTF_i 2103340321115 0 1.533 198.166 8.03092 25.5314 4.4566e-06 0.0225729 0.178757 1.5563e-05 501 30. 0.079621 0.085188 19.6553 25.5314 2 2459857.8403241 506120311 263.401329796021 26.0467784438951 11.2491251477739 1.22589470294894 355.806438021436 54.0758477111981 6.6240813600528 1.02598099251196 1.44773025640076 20.5660001373291 0.0879999995231628 1.5900000333786 0.211999997496605 2459135.869687 2459852.881412 0
 24 506 3 3 ZTF_i 2104349911115 0 1.4262 199.258 8.57387 25.5558 3.483e-06 0.0198886 0.178865 1.20898e-05 499 30. 0.084609 0.084358 19.6613 25.5558 2 2459858.849919 506120311 -12.1529782137356 30.0406295530031 -0.450016554942582 1.03935728579457 95.5168402329597 65.0991884094672 1.47713287979328 1.02837627139065 1.44773025640076 20.5660001373291 0.0879999995231628 1.5900000333786 0.211999997496605 2459135.869687 2459852.881412 0
 25 506 3 3 ZTF_r 2104365021115 0 2.1703 208.896 8.88173 26.255 9.9467e-06 0.0222245 0.0915232 1.12535e-05 495 30. 0.073184 0.064117 20.0283 26.255 1 2459858.8650231 506120211 90.1499450539488 38.4958000318984 2.60499514210785 0.936252930512514 65.9466351282162 72.0245439181992 0.921780075212149 1.03309699095014 1.16147858979923 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 26 506 3 3 ZTF_g 2104443001115 0 2.4092 108.895 4.36061 26.4045 1.74397e-05 0.0292855 -0.114639 1.98049e-05 495 30. 0.07201 0.06882 20.8117 26.4045 1 2459858.9430093 506120111 32.2219177771912 22.052757221641 1.62533650548767 0.970694423428296 94.6508439341398 40.1459240720547 2.37354912151825 1.03073029232648 1.56300433245117 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 27 506 3 3 ZTF_i 2105390871115 0 1.514 200.105 7.91519 25.553 4.1485e-06 0.0218324 0.18149 1.43233e-05 500 30. 0.071802 0.074213 19.695 25.553 2 2459859.8908796 506120311 48.9655226609795 29.50071113015 1.8463443877792 0.942293871060433 30.8277753478523 63.2437550452299 0.490726747111992 1.02688097789796 1.44773025640076 20.5660001373291 0.0879999995231628 1.5900000333786 0.211999997496605 2459135.869687 2459852.881412 0
 28 506 3 3 ZTF_r 2106421181115 0 1.9497 212.467 11.9313 26.2877 1.23324e-05 0.0246075 0.0757476 1.39344e-05 490 30. 0.071382 0.069 19.8019 26.2877 1 2459860.9211806 506120211 -5.15306969486229 48.5902503958314 -0.11797002740723 0.94933690986562 -83.8032905209491 98.8116539482554 -0.85382348268761 1.02360673797472 1.16147858979923 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
