#instrument     mjdstart    exp    flt flux   unc    sig  flare
LT/IO:O         59932.90808 120.00 g   -0.61  0.96  -0.63 
LT/IO:O         59932.90968 120.00 g   -0.58  1.10  -0.53 
LT/IO:O         59932.91206 120.00 g   -1.22  1.07  -1.14 
LT/IO:O         59932.91366 120.00 g   -0.97  1.14  -0.85 
LT/IO:O         59932.91527 120.00 g    0.29  0.98   0.29 
LT/IO:O         59932.91765 120.00 g    0.85  0.79   1.08 
LT/IO:O         59932.91925 120.00 g   -2.06  1.09  -1.89 
LT/IO:O         59932.92086 120.00 g    0.90  0.88   1.02 
LT/IO:O         59932.98790 120.00 g    1.12  1.28   0.88 
LT/IO:O         59932.98951 120.00 g    0.83  1.24   0.67 
LT/IO:O         59933.00439 120.00 g    1.32  0.86   1.53 
LT/IO:O         59933.87452 120.00 g    1.45  1.31   1.11 
LT/IO:O         59933.87612 120.00 g   -1.60  1.03  -1.55 
LT/IO:O         59933.87773 120.00 g    0.15  1.21   0.13 
LT/IO:O         59933.88016 120.00 g   -1.65  1.12  -1.47 
LT/IO:O         59933.88176 120.00 g    0.05  1.09   0.04 
LT/IO:O         59933.88337 120.00 g    1.26  1.05   1.20 
LT/IO:O         59933.88611 120.00 g   -1.82  1.31  -1.39 
LT/IO:O         59933.88771 120.00 g    1.33  1.44   0.92 
LT/IO:O         59933.88932 120.00 g    1.02  1.12   0.91 
LT/IO:O         59935.83468 120.00 g    1.94  0.52   3.72 *
LT/IO:O         59935.83628 120.00 g    0.41  0.98   0.42 
LT/IO:O         59935.83790 120.00 g    1.22  1.00   1.22 
LT/IO:O         59935.84066 120.00 g    0.35  1.01   0.35 
LT/IO:O         59935.84230 120.00 g    1.89  0.97   1.94 
LT/IO:O         59935.84391 120.00 g    3.10  1.20   2.58 
LT/IO:O         59935.84666 120.00 g    0.25  1.06   0.23 
LT/IO:O         59935.84827 120.00 g   -1.47  1.25  -1.18 
LT/IO:O         59935.84987 120.00 g   -0.76  1.10  -0.69 
LT/IO:O         59935.92935 120.00 g    1.84  1.05   1.75 
LT/IO:O         59935.93096 120.00 g   -0.22  1.05  -0.21 
LT/IO:O         59935.93257 120.00 g   -0.81  0.98  -0.83 
LT/IO:O         59935.93661 120.00 g    1.45  1.20   1.21 
LT/IO:O         59935.93822 120.00 g    2.47  1.14   2.17 
LT/IO:O         59935.94098 120.00 g   -0.90  1.14  -0.79 
LT/IO:O         59935.94258 120.00 g   -0.41  1.19  -0.35 
LT/IO:O         59935.94419 120.00 g   -0.37  1.05  -0.35 
LT/IO:O         59936.85651 120.00 g    0.12  0.44   0.26 
LT/IO:O         59936.85812 120.00 g   -2.08  0.86  -2.43 
LT/IO:O         59936.86087 120.00 g   -0.59  0.88  -0.67 
LT/IO:O         59936.86248 120.00 g    0.43  0.52   0.82 
LT/IO:O         59936.86409 120.00 g    1.02  0.45   2.25 
LT/IO:O         59936.86683 120.00 g   -0.08  0.61  -0.13 
LT/IO:O         59936.86844 120.00 g    0.07  0.44   0.16 
LT/IO:O         59936.87005 120.00 g    1.00  0.57   1.74 
LT/IO:O         59937.84389 120.00 g   -0.73  1.23  -0.59 
LT/IO:O         59937.84549 120.00 g    2.60  1.24   2.10 
LT/IO:O         59937.84755 120.00 g   -1.17  0.68  -1.72 
LT/IO:O         59937.84916 120.00 g    1.32  0.61   2.16 
LT/IO:O         59937.85077 120.00 g    0.71  0.98   0.72 
LT/IO:O         59937.85486 120.00 g    1.57  1.04   1.51 
LT/IO:O         59937.85647 120.00 g   -1.21  0.85  -1.42 
LT/IO:O         59937.85808 120.00 g    0.21  1.03   0.20 
LT/IO:O         59961.83838 120.00 g   -0.20  1.36  -0.14 
LT/IO:O         59961.83998 120.00 g   -0.34  1.54  -0.22 
LT/IO:O         59961.84159 120.00 g    4.09  1.57   2.61 
LT/IO:O         59961.84395 120.00 g    0.04  1.31   0.03 
LT/IO:O         59961.84556 120.00 g    2.19  1.40   1.56 
LT/IO:O         59961.84717 120.00 g   -0.26  1.38  -0.19 
LT/IO:O         59961.84924 120.00 g   -0.93  1.50  -0.62 
LT/IO:O         59961.85085 120.00 g    1.98  1.69   1.17 
LT/IO:O         59961.85245 120.00 g   -1.60  1.57  -1.02 
LT/IO:O         59964.83140 120.00 g    2.35  2.58   0.91 
LT/IO:O         59964.83304 120.00 g    2.04  1.58   1.29 
LT/IO:O         59964.83465 120.00 g    2.16  1.91   1.13 
LT/IO:O         59964.83741 120.00 g    4.92  2.46   2.00 
LT/IO:O         59964.83902 120.00 g    1.68  2.53   0.66 
LT/IO:O         59964.84063 120.00 g    2.74  1.48   1.85 
LT/IO:O         59964.84338 120.00 g    3.46  1.25   2.77 
LT/IO:O         59964.84499 120.00 g   -0.56  1.18  -0.47 
LT/IO:O         59964.84659 120.00 g   -2.11  2.13  -0.99 
LT/IO:O         59964.85453  30.00 r   19.70 10.00   1.97 
LT/IO:O         59967.85070  30.00 r    9.86  6.26   1.58 
NOT/ALFOSC      59856.10688 200.00 g    2.86  0.19  15.38 **
NOT/ALFOSC      59856.09884 200.00 r    2.93  0.23  12.96 **
NOT/ALFOSC      59856.09082 200.00 i    3.83  0.34  11.43 **
NOT/ALFOSC      59856.11501 200.00 u    1.13  0.57   1.97 
NOT/ALFOSC      59929.99357  60.00 g    0.06  0.56   0.11 
NOT/ALFOSC      59929.99457  60.00 g   -0.21  0.46  -0.46 
NOT/ALFOSC      59929.99557  60.00 g    0.06  0.47   0.14 
NOT/ALFOSC      59929.99657  60.00 g    0.80  0.46   1.73 
NOT/ALFOSC      59929.99757  60.00 g    0.03  0.53   0.05 
NOT/ALFOSC      59936.06792  90.00 g    2.08  0.40   5.25 **
NOT/ALFOSC      59936.06927  90.00 g    1.71  0.41   4.17 *
NOT/ALFOSC      59936.07062  90.00 g    1.69  0.40   4.20 *
NOT/ALFOSC      59936.07197  90.00 g    2.64  0.38   6.93 **
NOT/ALFOSC      59936.07332  90.00 g    0.98  0.36   2.73 
NOT/ALFOSC      59936.07485  90.00 r    0.39  0.50   0.78 
NOT/ALFOSC      59936.07620  90.00 r    0.79  0.47   1.70 
NOT/ALFOSC      59936.07755  90.00 r   -0.37  0.49  -0.76 
NOT/ALFOSC      59936.07891  90.00 r   -0.91  0.50  -1.82 
NOT/ALFOSC      59936.08025  90.00 r    1.02  0.49   2.06 
Magellan/IMACS  59928.18747 180.00 g    2.92  0.18  16.59 **
Magellan/IMACS  59928.19052 180.00 g    8.68  0.18  47.43 **
Magellan/IMACS  59928.19508 180.00 g   15.50  0.22  70.14 **
Magellan/IMACS  59928.19885 180.00 g    5.50  0.24  22.73 **
Magellan/IMACS  59928.20192 180.00 g    0.53  0.26   2.03 
TNT/ULTRASPEC   59932.60419  26.50 r   -0.00  2.08  -0.00 
TNT/ULTRASPEC   59932.60478  29.85 r    3.59  2.22   1.62 
TNT/ULTRASPEC   59932.60513  29.85 r    3.79  2.49   1.52 
TNT/ULTRASPEC   59932.60548  29.85 r    0.93  1.99   0.47 
TNT/ULTRASPEC   59932.60582  29.85 r   -2.74  2.23  -1.23 
TNT/ULTRASPEC   59932.60617  29.85 r    1.46  2.31   0.63 
TNT/ULTRASPEC   59932.60651  29.85 r   -0.95  2.28  -0.42 
TNT/ULTRASPEC   59932.60686  29.85 r   -5.61  2.31  -2.43 
TNT/ULTRASPEC   59932.60720  29.85 r   -0.58  2.00  -0.29 
TNT/ULTRASPEC   59932.60755  29.85 r    3.15  1.85   1.70 
TNT/ULTRASPEC   59932.60790  29.85 r   -2.20  2.11  -1.04 
TNT/ULTRASPEC   59932.60824  29.85 r    2.64  2.12   1.25 
TNT/ULTRASPEC   59932.60859  29.85 r    0.97  1.92   0.51 
TNT/ULTRASPEC   59932.60893  29.85 r    4.91  2.15   2.28 
TNT/ULTRASPEC   59932.60928  29.85 r    4.54  2.01   2.26 
TNT/ULTRASPEC   59932.60962  29.85 r    2.37  2.28   1.04 
TNT/ULTRASPEC   59932.60997  29.85 r    0.08  2.02   0.04 
TNT/ULTRASPEC   59932.61032  29.85 r    1.36  1.90   0.72 
TNT/ULTRASPEC   59932.61066  29.85 r   -1.15  2.08  -0.55 
TNT/ULTRASPEC   59932.61101  29.85 r   -0.53  2.30  -0.23 
TNT/ULTRASPEC   59932.61135  29.85 r    2.34  2.06   1.14 
TNT/ULTRASPEC   59932.61170  29.85 r    3.65  2.16   1.69 
TNT/ULTRASPEC   59932.61204  29.85 r    3.84  2.02   1.90 
TNT/ULTRASPEC   59932.61239  29.85 r    2.24  2.05   1.09 
TNT/ULTRASPEC   59932.61274  29.85 r   -0.35  1.93  -0.18 
TNT/ULTRASPEC   59932.61308  29.85 r    3.40  1.79   1.90 
TNT/ULTRASPEC   59932.61343  29.85 r    3.56  2.03   1.75 
TNT/ULTRASPEC   59932.61377  29.85 r   -3.44  2.20  -1.56 
TNT/ULTRASPEC   59932.61412  29.85 r    3.70  2.30   1.61 
TNT/ULTRASPEC   59932.61446  29.85 r    0.92  2.28   0.40 
TNT/ULTRASPEC   59932.61481  29.85 r   -1.43  2.20  -0.65 
TNT/ULTRASPEC   59932.61516  29.85 r    5.41  2.10   2.58 
TNT/ULTRASPEC   59932.61550  29.85 r   -1.57  2.27  -0.69 
TNT/ULTRASPEC   59932.61585  29.85 r   -2.18  2.08  -1.05 
TNT/ULTRASPEC   59932.61619  29.85 r   -5.59  2.23  -2.51 
TNT/ULTRASPEC   59932.61654  29.85 r    2.29  2.01   1.14 
TNT/ULTRASPEC   59932.61688  29.85 r   -0.28  2.14  -0.13 
TNT/ULTRASPEC   59932.61723  29.85 r    5.84  2.19   2.67 
TNT/ULTRASPEC   59932.61758  29.85 r    2.98  1.85   1.61 
TNT/ULTRASPEC   59932.61792  29.85 r    1.76  2.26   0.78 
TNT/ULTRASPEC   59932.61827  29.85 r   -2.24  2.31  -0.97 
TNT/ULTRASPEC   59932.61861  29.85 r    1.92  2.09   0.92 
TNT/ULTRASPEC   59932.61896  29.85 r   -1.76  2.09  -0.84 
TNT/ULTRASPEC   59932.61930  29.85 r    2.10  2.17   0.97 
TNT/ULTRASPEC   59932.61965  29.85 r    2.77  2.31   1.20 
TNT/ULTRASPEC   59932.62000  29.85 r    3.50  2.23   1.57 
TNT/ULTRASPEC   59932.62034  29.85 r    0.99  2.41   0.41 
TNT/ULTRASPEC   59932.62069  29.85 r    0.96  2.18   0.44 
TNT/ULTRASPEC   59932.62103  29.85 r    3.21  2.14   1.50 
TNT/ULTRASPEC   59932.62138  29.85 r    4.47  2.10   2.13 
TNT/ULTRASPEC   59932.62172  29.85 r   -1.23  1.99  -0.62 
TNT/ULTRASPEC   59932.62207  29.85 r    2.50  2.06   1.21 
TNT/ULTRASPEC   59932.62241  29.85 r    2.45  2.03   1.21 
TNT/ULTRASPEC   59932.62276  29.85 r    0.63  2.07   0.31 
TNT/ULTRASPEC   59932.62311  29.85 r    0.55  2.02   0.27 
TNT/ULTRASPEC   59932.62345  29.85 r    6.91  2.30   3.00 *
TNT/ULTRASPEC   59932.62380  29.85 r    0.55  2.15   0.26 
TNT/ULTRASPEC   59932.62414  29.85 r    1.72  2.00   0.86 
