 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 204 506 3 3 ZTF_r 1012486201115 0 2.0682 180.193 5.71065 26.0723 8.4927e-06 0.0206241 0.0973773 9.67474e-06 500 30. 0.053408 0.052721 20.3641 26.0723 1 2458766.9862037 506120211 -35.2830881332084 24.3575037197708 -1.61134528666895 0.968090069605356 -67.5452483365105 44.5902715845451 -1.52500011894602 1.04310426365431 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 205 506 3 3 ZTF_r 1015419391115 0 1.5856 180.421 16.8128 26.0815 1.84669e-05 0.0299834 0.0906535 2.10383e-05 491 30. 0.054958 0.058372 19.3896 26.0815 1 2458769.9193981 506120211 25.4808707959197 63.0193464720044 0.449774854459645 0.966719843108725 73.4240079329523 132.042508264676 0.559808533041925 1.03350625131872 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 206 506 3 3 ZTF_g 1015482191115 0 2.1999 90.5741 18.6468 26.1758 6.91607e-05 0.0372511 -0.0383282 0.000111946 297 30. 0.053776 0.054701 19.0745 26.1758 1 2458769.9821991 506120111 7.9761460188118 86.9813659851778 0.102005050074278 0.990747311766921 -22.1147967808142 159.710923629048 -0.139400240782632 1.03602513963554 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 207 506 3 3 ZTF_r 1021338341115 0 1.626 180.595 9.35585 26.0912 9.5927e-06 0.0218399 0.0887277 1.07509e-05 499 30. 0.052865 0.05946 20.0338 26.0912 1 2458775.8383449 506120211 -22.0685435873562 31.2706340543542 -0.785040001588104 1.10330890893611 -47.7637120151814 67.1300807267872 -0.716301884983385 1.02566204635749 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 208 506 3 3 ZTF_g 1021385491115 0 2.4396 93.9691 9.57166 26.2446 3.80176e-05 0.0378442 -0.108651 5.16979e-05 428 30. 0.056964 0.052862 19.7887 26.2446 1 2458775.8854977 506120111 2.25013517109104 45.2281756765022 0.0553419348445707 0.941807428666168 -34.5931969247798 80.3799150851183 -0.433269729875995 1.03264374538119 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 209 506 3 3 ZTF_g 1024297291115 0 3.7296 91.7418 4.81122 26.1847 3.9638e-05 0.0383053 -0.0638448 5.38549e-05 409 30. 0.081261 0.073635 20.1129 26.1847 1 2458778.7972917 506120111 16.609503986238 33.9736147348766 0.543838196194969 1.00950821247594 -7.72210953142106 44.6084517974955 -0.174274561661486 1.12060944870112 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 210 506 3 3 ZTF_r 1024381091115 0 2.6938 182.804 6.41721 26.0858 1.42284e-05 0.026542 0.10738 1.59912e-05 495 30. 0.067067 0.065048 20.0016 26.0858 1 2458778.8810995 506120211 6.51977566928144 39.4655802368681 0.183767607684401 0.884810586283823 -4.37120283463347 62.3705940181511 -0.0705563768711391 1.06546557562117 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 211 506 3 3 ZTF_g 1027400901115 0 2.8897 95.2178 5.18 26.2549 2.98709e-05 0.0368552 -0.0939932 3.63061e-05 471 30. 0.070127 0.072279 20.3148 26.2549 1 2458781.9009028 506120111 4.66335116725683 27.0826566820759 0.191540958942236 1.05144474700439 -12.8595254320473 42.2128618509122 -0.306686978992967 1.04948774944237 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 212 506 3 3 ZTF_r 1030379211115 0 2.9093 173.953 6.78219 26.04 1.35245e-05 0.025827 0.0968918 1.53267e-05 493 30. 0.06379 0.060698 19.8396 26.04 1 2458784.879213 506120211 -13.0874962085338 37.8267564595433 -0.384868410859248 1.04400421543203 -50.8062487601952 57.1340572852238 -0.895235419977012 1.07509489790406 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 213 506 3 3 ZTF_g 1030412121115 0 4.2961 89.9668 5.33766 26.1523 5.10457e-05 0.0383032 -0.0430894 7.61189e-05 344 30. 0.077717 0.078945 19.8367 26.1523 1 2458784.9121296 506120111 23.0771450500554 43.9497228842679 0.584091303129683 0.984050899970948 56.5560829819328 53.7228535457425 1.05982813080258 1.18939675605825 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 214 506 3 3 ZTF_r 1033336941115 0 4.5129 182.142 6.71765 26.0757 3.18174e-05 0.0391478 0.115941 3.59864e-05 483 30. 0.077927 0.083718 19.4923 26.0757 1 2458787.8369444 506120211 -27.8386501696758 59.5067236232681 -0.520399577742277 0.986213946309591 -74.5934470976212 71.1641100122006 -1.05524875169065 1.27387013262365 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 215 506 3 3 ZTF_g 1033362291115 0 2.8514 96.2055 4.983 26.2359 2.79249e-05 0.0359382 -0.0827401 3.35964e-05 474 30. 0.074898 0.064987 20.358 26.2359 1 2458787.8622917 506120111 26.3256786500935 30.396738896877 0.963401645589148 1.04284725277082 54.195875774754 46.5668519355396 1.17166795367181 1.06680571771622 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 216 506 3 3 ZTF_g 1035341571115 0 2.3422 93.9174 5.14518 26.2128 2.11427e-05 0.0316023 -0.0580586 2.48627e-05 480 30. 0.064007 0.052717 20.5033 26.2128 1 2458789.8415741 506120111 26.427845999959 24.9725959459051 1.17720711456924 1.03204052041053 18.6630772787853 42.5253777943926 0.441824979636367 1.05203905294772 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 217 506 3 3 ZTF_g 1036307061115 0 2.1693 94.4725 5.00477 26.227 2.21968e-05 0.0327645 -0.0852338 2.53705e-05 491 30. 0.060128 0.050347 20.5699 26.227 1 2458790.8070602 506120111 -27.8382188450595 25.3044239909625 -1.22376996444409 0.868476191720448 -14.7695538877655 46.3193394694184 -0.321011220222204 1.04223135713749 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 218 506 3 3 ZTF_g 1036316481115 0 1.9362 94.8801 4.98463 26.2402 2.01651e-05 0.0315352 -0.0944668 2.318e-05 496 30. 0.055223 0.048677 20.7132 26.2402 1 2458790.8164815 506120111 -4.98356818231826 22.0772948437323 -0.251101523547437 0.904134264625283 -15.5486952202249 42.1242850658032 -0.371600765512658 1.03759680821818 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 219 506 3 3 ZTF_r 1036373611115 0 1.7774 185.447 7.29047 26.11 1.03716e-05 0.0225423 0.0914986 1.17407e-05 495 30. 0.052719 0.050175 20.2382 26.11 1 2458790.8736111 506120211 -3.4067269230415 29.1281277718032 -0.130100675903582 0.916011118628393 -2.58930753978482 56.408244003574 -0.0462121578341578 1.03867466055768 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 220 506 3 3 ZTF_g 1039352551115 0 2.1591 93.8438 5.56648 26.2313 1.92374e-05 0.0304643 -0.0982143 2.26272e-05 490 30. 0.056711 0.054788 20.4611 26.2313 1 2458793.8525579 506120111 2.45632014149463 26.4480120299709 0.10331104077382 1.03225669675104 -14.3992954133697 49.2675936484331 -0.294235509042401 1.03276636487726 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 221 506 3 3 ZTF_r 1039365421115 0 1.8406 181.839 7.47984 26.0761 1.17628e-05 0.024178 0.0950079 1.33359e-05 498 30. 0.053795 0.054681 20.1749 26.0761 1 2458793.8654282 506120211 -10.0427771734109 28.8499502271641 -0.387225152649624 0.974449600878668 -24.6660712408048 55.930101674599 -0.443986295505868 1.03196354594727 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 222 506 3 3 ZTF_g 1042273041115 0 2.4026 93.3033 13.0041 26.2252 4.89889e-05 0.0390388 -0.0753912 7.21173e-05 364 30. 0.060762 0.057495 19.4461 26.2252 1 2458796.773044 506120111 -8.16117854217864 65.8407051448254 -0.137883788203076 0.901114214191689 -87.9429436628772 114.388374905204 -0.773988130538673 1.04079058199506 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 223 506 3 3 ZTF_r 1042316451115 0 2.1414 184.191 11.9531 26.1056 1.64477e-05 0.0286339 0.100475 1.85987e-05 497 30. 0.058073 0.059106 19.537 26.1056 1 2458796.8164583 506120211 18.3671840205591 50.4816470475822 0.404728569726608 1.01923566275441 12.041683330654 91.2494761361155 0.132853198440501 1.03814343201704 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 224 506 3 3 ZTF_g 1047211041115 0 2.6981 89.9111 23.6488 26.1721 0.000140575 0.0414368 -0.0742881 0.000255609 209 30. 0.069992 0.066814 18.6576 26.1721 1 2458801.7110417 506120111 141.496750566808 116.988617962776 1.3454193117423 0.972180107784994 -166.508866792075 193.536335786633 -0.866143884085927 1.03781301857272 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 225 506 3 3 ZTF_r 1047314011115 0 2.0239 174.37 23.0308 26.0505 4.27806e-05 0.045075 0.0824607 4.90128e-05 471 30. 0.057144 0.056188 18.8019 26.0505 1 2458801.8140162 506120211 56.7002780109951 103.254771055739 0.610843365581323 0.920045885836791 -166.324679269766 200.470487974119 -0.835259529950065 1.02851709384294 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 226 506 3 3 ZTF_r 1049332281115 0 1.3805 177.707 11.3766 26.0538 1.56968e-05 0.0278501 0.0893008 1.76251e-05 498 30. 0.066115 0.072235 19.8371 26.0538 1 2458803.8322801 506120211 12.8752126320838 35.736935280886 0.400766955625711 1.01853927537671 54.201882343484 75.436439585438 0.723349821908895 1.0293840181333 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 227 506 3 3 ZTF_g 1050207441115 0 2.966 89.3805 8.03759 26.1363 5.25393e-05 0.0426697 -0.0221805 7.34634e-05 391 30. 0.072692 0.071551 19.7216 26.1363 1 2458804.7074421 506120111 12.7579626148898 46.3058031403846 0.306478988162208 0.966977041659031 -20.0426071300392 69.4033125093954 -0.290729570573135 1.0634091081936 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 228 506 3 3 ZTF_r 1050326731115 0 3.4747 182.569 9.05776 26.0944 2.93693e-05 0.0379662 0.10139 3.36154e-05 492 30. 0.076756 0.072778 19.4224 26.0944 1 2458804.8267361 506120211 -81.2957031642522 54.1908087838704 -1.66877106214316 1.13563899637868 -95.7833643897777 73.6000293903121 -1.31016891784724 1.10770246432399 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 229 506 3 3 ZTF_r 1050347871115 0 2.3696 183.464 9.04645 26.0972 1.5121e-05 0.0272845 0.0894643 1.71296e-05 496 30. 0.063476 0.058312 19.7455 26.0972 1 2458804.8478704 506120211 13.9789504881815 43.649056077628 0.356249703327391 1.01943317068204 -65.3348861543922 74.7174890837371 -0.880314919281666 1.04336370638115 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 230 506 3 3 ZTF_r 1051347781115 0 2.0441 185.026 7.99539 26.1011 1.1111e-05 0.0233752 0.0998584 1.24965e-05 496 30. 0.060907 0.063784 20.0515 26.1011 1 2458805.8477894 506120211 12.219520205547 33.0076365601888 0.411807760107072 1.01788195802747 20.7649572139426 61.1480856103064 0.341871870342985 1.03621056170657 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 231 506 3 3 ZTF_g 1052389751115 0 2.1689 90.789 7.53063 26.1925 3.07456e-05 0.0372518 -0.0717437 3.74017e-05 465 30. 0.058464 0.058345 20.0866 26.1925 1 2458806.8897569 506120111 -15.0916320462375 31.7292412427737 -0.52909215522975 1.06659772515964 -62.0708098335725 58.7186719197953 -1.0642076577344 1.03282903891874 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 232 506 3 3 ZTF_g 1057230851115 0 2.6351 92.2296 5.15952 26.2011 2.4981e-05 0.0338931 -0.0885436 2.99841e-05 475 30. 0.066844 0.061891 20.3372 26.2011 1 2458811.7308565 506120111 30.8944890563259 30.0857156389675 1.14228762484893 1.04349471314786 0.0546258808057805 48.7359181432299 0.00112840367743317 1.05078733085428 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 233 1500 10 2 ZTF_g 1057264203815 0 2.7968 102.611 5.24 26.1328 4.06542e-05 0.0429021 -0.0828957 5.07763e-05 480 30. 0.105275 0.062905 20.2058 26.1328 2 2458811.7642014 1500120138 null null null null null null null null null null null null null 2458425.848414 2458749.897581 57,61
 234 506 3 3 ZTF_g 1057264651115 0 2.9449 94.1503 4.99747 26.2187 2.7779e-05 0.0348833 -0.0931753 3.43821e-05 460 30. 0.068637 0.060607 20.2977 26.2187 1 2458811.7646528 506120111 99.7654358518758 31.0339752319574 3.57599988478411 0.963180895289912 127.441541090885 47.0930079657245 2.72439312638193 1.06005322493885 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 235 1500 10 2 ZTF_g 1057265103815 0 2.7411 102.55 5.22961 26.1346 4.43599e-05 0.0446684 -0.0910234 5.53242e-05 480 30. 0.110799 0.063204 20.2228 26.1346 3 2458811.7651042 1500120138 null null null null null null null null null null null null null 2458425.848414 2458749.897581 57,61
 236 506 3 3 ZTF_r 1057296461115 0 2.2028 183.722 6.05334 26.0876 9.9882e-06 0.0222724 0.0966799 1.12435e-05 498 30. 0.057593 0.054729 20.2494 26.0876 1 2458811.7964699 506120211 18.9208762293497 29.5317211733518 0.712700866069893 0.902805116840284 8.89436120236174 52.1286492486737 0.171772439260427 1.04516110690108 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 237 506 3 3 ZTF_r 1058255461115 0 1.7058 182.165 5.92165 26.079 9.6015e-06 0.0216545 0.095863 1.07344e-05 492 30. 0.058802 0.059962 20.4704 26.079 1 2458812.755463 506120211 -3.98555832071407 22.9857395966555 -0.192879240534329 0.939139374357719 8.92643963251615 46.3803626953183 0.193757857739438 1.03221285518212 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 238 506 3 3 ZTF_r 1060203201115 0 2.3981 121.791 7.45065 25.663 1.96851e-05 0.031028 0.0929066 2.21525e-05 498 30. 0.059005 0.060709 19.5095 25.663 1 2458814.703206 506120211 15.8483361775404 33.9010226761771 0.520026740804959 1.0374203889771 90.2570154628424 57.9887239431269 1.56694087188452 1.04217273599464 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 239 506 3 3 ZTF_g 1060267171115 0 2.8428 70.6585 5.35247 25.9377 3.94704e-05 0.0390758 -0.118374 5.27294e-05 422 30. 0.069881 0.058658 19.9736 25.9377 1 2458814.7671759 506120111 -45.9284437295336 29.2509940875499 -1.74660983289137 0.876384398238895 -84.2387229221014 46.884753615812 -1.80881990470881 1.04142662557404 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 240 506 3 3 ZTF_g 1065230161115 2080 2.2859 5.76501 6.68778 23.1548 0.0313097 0.286733 0.163227 0.0677232 78 30. 0.083883 0.077067 17.1482 23.1548 1 2458819.730162 506120111 -0.0019123933784307 33.1023449151862 -6.42648166515998e-05 0.951799170185129 -32.2061695084801 60.051672812914 -0.539919679075554 1.05159299921119 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 241 506 3 3 ZTF_r 1065272021115 0 1.8586 154.436 7.0991 25.8998 1.91606e-05 0.0307526 0.0950042 2.13874e-05 494 30. 0.054172 0.053804 20.0527 25.8998 1 2458819.7720255 506120211 19.3306281912419 27.205765829401 0.790387044749466 1.06122497883441 122.716392087085 53.2673807135807 2.31929733343862 1.03339149531164 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 242 506 3 3 ZTF_r 1075228441115 49 2.3296 75.4492 55.5991 25.1497 0.000999556 0.0664083 0.0437162 0.00179031 65 30. 0.0805 0.064706 16.8197 25.1497 1 2458829.7284491 506120211 -251.789379568119 266.740055977692 -1.0500354726775 0.981739901964555 -549.14530075011 460.272686856258 -1.20112238186825 1.05878653914097 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 243 506 3 3 ZTF_g 1077226751115 0 2.2306 104.232 13.1888 26.3332 3.42178e-05 0.0342953 -0.0691548 4.80417e-05 387 30. 0.053874 0.052756 19.603 26.3332 1 2458831.7267593 506120111 74.8762738417718 62.4347283734247 1.33405212330679 0.942306336015372 68.5993809236361 113.307485608555 0.609504317654734 1.03696687936511 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 244 506 3 3 ZTF_g 1079190091115 0 3.3143 107.358 6.05629 26.3863 3.35618e-05 0.0368414 -0.103795 4.34494e-05 434 30. 0.076862 0.058707 20.1649 26.3863 1 2458833.6900926 506120111 -63.0290243302483 39.1757410599215 -1.78969145720134 0.949254425809534 -76.1028098299781 56.6110197672355 -1.35336489163711 1.06314525235439 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 245 506 3 3 ZTF_r 1079226311115 0 2.6946 207.149 8.15192 26.2436 1.56829e-05 0.0278366 0.0903984 1.77093e-05 496 30. 0.065985 0.063719 19.896 26.2436 1 2458833.7263194 506120211 -2.40647326216333 44.6043855020916 -0.060014788667984 0.924082941762394 52.1488625889047 71.0500127181814 0.738917364970245 1.06168116807854 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 246 506 3 3 ZTF_r 1079243591115 0 2.5488 208.001 7.99169 26.2318 1.31559e-05 0.0254633 0.099583 1.48976e-05 495 30. 0.058485 0.055415 19.9831 26.2318 1 2458833.7435995 506120211 17.7449028439212 41.8365186206819 0.471816243935911 1.03899634611111 113.731100043864 68.1643534884334 1.67972084655064 1.06392162181738 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 247 506 3 3 ZTF_r 1082094591115 0 2.8645 199.511 7.32461 26.1962 1.76114e-05 0.0293347 0.0878153 1.96503e-05 491 30. 0.065909 0.080034 19.9075 26.1962 1 2458836.5945949 506120211 -27.7674793986589 44.3304832551313 -0.696768957589481 0.981634443147531 -73.905272329473 67.3476755005955 -1.10476015746211 1.07074123478515 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 248 506 3 3 ZTF_g 1082215301115 0 2.5583 106.945 5.26921 26.3991 2.54055e-05 0.0350001 -0.132902 2.93544e-05 487 30. 0.065988 0.056341 20.5347 26.3991 1 2458836.7153009 506120111 3.57562097998462 27.1141439006001 0.146693334716956 1.01942516357342 -11.3520562053794 46.8225255175675 -0.244081514842131 1.03347230562161 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 249 506 3 3 ZTF_g 1085216031115 48 4.0794 6.50233 8.94034 23.5515 0.00589926 0.0647918 -0.250567 0.0157706 22 30. 0.087684 0.076956 16.7326 23.5515 1 2458839.7160301 506120111 -15.5372399262566 67.0333601243856 -0.257832514347627 0.952361164850244 -16.0214468119232 84.8163891442345 -0.190167871336343 1.14714097684912 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 250 506 3 3 ZTF_r 1092130451115 0 3.4025 206.067 6.09517 26.2178 1.59904e-05 0.0281256 0.102799 1.79019e-05 492 30. 0.068882 0.066907 19.991 26.2178 1 2458846.6304514 506120211 24.2413841740542 42.5187227861387 0.634208422073597 1.03945758354482 29.3387039396235 57.8658439764387 0.5104272187006 1.13043342884542 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 251 506 3 3 ZTF_g 1092213191115 0 3.3023 109.253 5.13711 26.4319 3.66075e-05 0.0408826 -0.146247 4.43434e-05 466 30. 0.081067 0.063484 20.3691 26.4319 1 2458846.7131944 506120111 -12.2099223373411 31.8694453160328 -0.42618013043233 0.944843686964715 -25.0449379557392 47.9771880624691 -0.525533447708518 1.04236029332227 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 252 506 3 3 ZTF_g 1095129561115 0 2.214 106.388 6.3496 26.3647 1.95414e-05 0.0305834 -0.0936627 2.23951e-05 483 30. 0.062001 0.053239 20.4479 26.3647 1 2458849.6295602 506120111 -9.71737494546169 28.9531783858589 -0.373342572216466 1.01323833130573 27.3583026212944 53.2139053667725 0.517582052541933 1.03552098995432 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 253 506 3 3 ZTF_r 1095169911115 0 1.8564 208.068 6.86492 26.2425 9.0273e-06 0.0210836 0.087207 1.01346e-05 493 30. 0.052563 0.052199 20.4352 26.2425 1 2458849.669919 506120211 -19.8692327076372 27.0268048858808 -0.81778886135135 1.00803889552801 36.2049375477944 53.9014444970208 0.67621156029021 1.02846855098394 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 254 506 3 3 ZTF_r 1096144441115 0 2.4006 173.349 9.23034 26.0186 1.46331e-05 0.0269282 0.101595 1.65379e-05 492 30. 0.06369 0.057623 19.6538 26.0186 1 2458850.6444444 506120211 -41.9837071114212 43.3044296603708 -1.07845806262324 0.933849119408447 -15.471976314638 74.6613904309599 -0.20862430870075 1.04470674690166 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 255 506 3 3 ZTF_g 1097148181115 0 2.29 68.8073 11.0286 25.8914 6.69702e-05 0.0454191 -0.082076 9.94481e-05 360 30. 0.057331 0.058646 19.3333 25.8914 1 2458851.6481829 506120111 58.5041245826385 50.8942205967996 1.2787122285732 0.998230438587939 202.412026173055 91.6383491345441 2.22369002431399 1.03768870395638 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 256 506 3 3 ZTF_g 1098146041115 0 2.1943 103.33 10.4038 26.3507 4.02366e-05 0.0410893 -0.101535 5.21039e-05 443 30. 0.057568 0.050046 19.8913 26.3507 1 2458852.6460417 506120111 1.82789717012184 45.9866469379412 0.044215528143535 0.915314064457593 -94.8213269460458 84.7939764197466 -1.12578697295688 1.03607902947496 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 257 506 3 3 ZTF_r 1098167901115 0 1.8833 210.673 8.77887 26.2565 9.8014e-06 0.0220164 0.0896612 1.11667e-05 495 30. 0.05471 0.060712 20.1936 26.2565 1 2458852.6679051 506120211 6.06190249448492 32.0554199528538 0.210359571112769 1.0463923974043 150.298433115893 65.3697922394502 2.31468842911544 1.02620876879816 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 258 506 3 3 ZTF_g 1102123431115 0 2.0917 107.597 18.8876 26.3606 6.71988e-05 0.046389 -0.102168 9.98742e-05 369 30. 0.059922 0.056503 19.2752 26.3606 1 2458856.6234375 506120111 -47.3786765882234 73.8065718615269 -0.714073132582419 1.00368967043236 -11.724929782388 139.608767611943 -0.0845498320841516 1.03368682953697 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 259 506 3 3 ZTF_r 1102147821115 0 1.8461 211.214 15.3077 26.2689 1.75937e-05 0.0293261 0.0928353 1.98913e-05 492 30. 0.054725 0.060196 19.6076 26.2689 1 2458856.6478241 506120211 33.4771721739784 54.2060602119187 0.686998397180581 1.04476198449099 96.2559187052167 112.261133324178 0.863203541478066 1.02659646668546 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 260 506 3 3 ZTF_g 1105109101115 0 2.5669 108.713 15.4257 26.4031 5.93039e-05 0.0402187 -0.0932917 8.9568e-05 334 30. 0.06468 0.060035 19.3843 26.4031 1 2458859.6091088 506120111 -73.3511207855206 74.8846888112147 -1.089603590918 1.09267894706362 -145.019392891254 127.301670179758 -1.14685146424158 1.03944290241077 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 261 506 3 3 ZTF_r 1105168871115 0 1.9237 210.453 12.7578 26.2279 1.4204e-05 0.0263458 0.0963613 1.60687e-05 488 30. 0.063051 0.055795 19.7065 26.2279 1 2458859.6688773 506120211 -12.9771406073595 54.7638659845656 -0.263596544233467 0.941289768810609 -62.3478889445127 105.559038453454 -0.594622748400757 1.03497893707862 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 262 506 3 3 ZTF_r 1105207601115 0 1.9296 208.559 13.071 26.2182 1.62783e-05 0.0283346 0.0966392 1.82843e-05 491 30. 0.06089 0.067331 19.6773 26.2182 1 2458859.7076042 506120211 -9.33119574097855 53.9723697583413 -0.192318301084169 1.1040223693355 222.281561514675 102.123038924676 2.19126499736735 1.03819994925408 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
