x L L_unc
5.913309269604567 5.08287517337045e+46 1.6757742765211756e+45
5.914660215897556 4.749910039566624e+46 2.366098637663746e+45
5.933573464039218 4.281769847132717e+46 1.53805711094066e+45
5.934924410332207 4.049725545739718e+46 1.4958002575178168e+45
5.9362753566285145 4.0482030382690304e+46 1.5013954303212242e+45
5.937626302924821 4.29834444008936e+46 1.541031100824225e+45
5.938977249221128 4.4669522790475317e+46 2.1319600033197895e+45
5.971399960315906 4.660723474036193e+46 1.6109816148444985e+45
5.9916641547505565 4.834173662336353e+46 2.258861127455719e+45
5.993015101046863 4.4530406410180257e+46 1.5685166390341546e+45
5.99436604734317 4.3977919978292164e+46 1.558756067884862e+45
5.995716993639477 4.0386758171019564e+46 1.493758234416558e+45
5.997067939935784 4.0994493246096465e+46 1.5049552188640888e+45
6.021384973256038 4.661322023484803e+46 1.8826902918232096e+45
6.022735919552344 3.817681244346719e+46 1.4523143755352674e+45
6.024086865848651 3.6298358575047674e+46 1.4161338528000482e+45
6.025437812141641 3.861880158897767e+46 1.4606972291685182e+45
6.026788758437948 3.5649753531986864e+46 1.517354360373192e+45
6.059211469536042 4.819603451307899e+46 1.9247643136803248e+45
6.0605624158290325 4.502764419887954e+46 1.5772495597921024e+45
6.088932288038206 4.509044973961389e+46 1.6508785184607217e+45
6.090283234334514 4.70682223511877e+46 1.9073005797329097e+45
6.118653106543688 5.25414596725576e+46 1.7037735345483532e+45
6.120004052839995 5.359016888816452e+46 2.636999799778955e+45
6.142970139867259 4.5624686314511147e+46 1.7244510996724732e+45
6.144321086160248 5.02159112847392e+46 1.727479780958121e+45
6.169989065780127 5.55374104196949e+46 2.2883790993303185e+45
6.171340012076434 4.922654108122905e+46 1.649151155333679e+45
6.172690958369423 4.933703836760665e+46 1.6510010735678928e+45
6.17404190466573 4.901507271800801e+46 1.9960481809001145e+45
6.2067654123973 5.289099411922742e+46 1.7017397957280655e+45
6.208116358693607 4.940873124686838e+46 2.942247195025959e+45
6.235135284606475 3.994748242039781e+46 3.054860262958071e+45
6.2364862309027815 4.500662232505687e+46 1.56978618612636e+45
6.294576921617438 4.833853949995024e+46 1.9137410476315836e+45
6.295927867910427 5.090261052989065e+46 2.5017268491653457e+45
6.382388430834257 4.859982400731982e+46 2.5231772358289235e+45
6.383739377130564 5.069039080569453e+46 2.2060160376846583e+45
6.436426282659992 4.078722140559126e+46 2.2694615610972678e+45
6.4377772289563 4.122869417368348e+46 1.5024571401779253e+45
6.439128175252606 4.3031148234248845e+46 2.455917428470352e+45
6.462094262279871 4.592450671889547e+46 2.287662642353589e+45
6.46344520857286 4.3090281958418197e+46 1.536002662589323e+45
6.464796154869167 3.8217302168965563e+46 1.446546195621225e+45
6.466147101165474 3.8683778527011725e+46 1.461066039633675e+45
6.467498047461781 3.673898245755858e+46 1.4182926736664493e+45
6.491815080782034 4.376312983397518e+46 1.846036149971356e+45
6.493166027078342 3.94592239988232e+46 1.6190317415457534e+45
6.521535899287516 4.0409009524672013e+46 1.662204456483775e+45
6.522886845583823 3.7067497948982356e+46 1.4246197022741067e+45
6.52423779188013 3.903859089752499e+46 1.46200676545191e+45
6.525588738173119 3.586294114709519e+46 1.4012810758770132e+45
6.5269396844694265 3.6164534836772243e+46 1.67349515051558e+45
6.551256717792997 3.3882795174603713e+46 1.3673983416908507e+45
6.5526076640893045 3.0059167465275204e+46 1.2828940525980537e+45
6.553958610382294 2.9566394228139545e+46 1.2723350109954848e+45
6.5553095566786 2.8143689291393565e+46 1.2462234991714618e+45
6.556660502974908 3.044602466659152e+46 1.8702844858048e+45
6.580977536298478 2.825233226244446e+46 1.2437395778141434e+45
6.5823284825914685 2.7254618176435324e+46 1.2312382005662197e+45
6.583679428887775 2.5186187675822575e+46 1.1743120699883089e+45
6.585030375184082 2.610189152402567e+46 1.200166365150441e+45
6.586381321480389 2.4098820581327817e+46 2.4343486156213974e+45
6.819567317231327 2.179477779414937e+46 1.0486016926542863e+45
6.820918263527633 2.2632168701218278e+46 1.1687200547886265e+45
6.877658007945983 2.398578654218175e+46 1.7176578596727808e+45
6.879008954242289 2.0987563801773466e+46 1.0289999774859347e+45
6.880359900538596 2.7251543027728585e+46 1.8760735748837818e+45
6.933046806068025 3.069011623724056e+46 1.9810386223996055e+45
6.934397752364331 2.673896349745177e+46 1.1614663366557386e+45
6.935748698660638 2.3554769361693813e+46 1.116603098948185e+45
6.937099644953627 2.330830402985419e+46 1.0844004048925584e+45
6.938450591249935 2.458271824721804e+46 1.1549968718862054e+45
6.995190335668283 2.8346838780727386e+46 2.1805261192728178e+45
6.99654128196459 2.492273201460599e+46 1.1213267098807436e+45
6.9978922282608975 2.49502499736013e+46 1.5624452661434964e+45
7.024911154173765 2.8295624245505533e+46 1.6702377635458782e+45
7.026262100470071 2.4165968896753584e+46 1.104171287841619e+45
7.0276130467630615 2.4997593857622224e+46 2.2819578888750643e+45
7.08435279118141 2.390619646931744e+46 1.100371844921534e+45
7.085703737477717 2.4461932066882265e+46 1.2066180641281187e+45
7.1137991987194695 3.063842714544456e+46 1.36070033159504e+45
7.115150145015776 3.188036464903819e+46 1.5181126846656144e+45
7.142169070928644 3.1524367203218147e+46 3.033433477490894e+45
7.143520017224951 3.0940581259304955e+46 1.3673934029923048e+45
7.1448709635212575 3.0092893646780956e+46 1.7856846617510274e+45
7.171889889434126 3.683402495741974e+46 2.3295883465833073e+45
7.173240835730432 3.2511782651379034e+46 1.4016824268554772e+45
7.174591782026739 3.12697381840488e+46 2.2685452486293325e+45
7.201610707939607 2.877634340430448e+46 1.5187573486513705e+45
7.202961654235914 3.0215411386039993e+46 1.3512742675701568e+45
7.256999506061649 3.8590723599179694e+46 2.5613564028334764e+45
7.258350452357956 4.157640606719103e+46 1.5850855847671347e+45
7.259701398650945 4.338933075035343e+46 1.6192754827537204e+45
7.2610523449472515 4.604828695232496e+46 1.6681534151348927e+45
7.262403291243559 4.37776312446255e+46 1.898000965157514e+45
7.289422217156426 2.9345705841598395e+46 2.1633941324230174e+45
7.290773163452733 3.402255322068104e+46 1.433879664197372e+45
7.29212410974904 2.941891329828664e+46 1.931446266443226e+45
7.319143035661908 3.1146851604318744e+46 1.792299930861436e+45
7.320493981958214 3.220962853751864e+46 1.3951538352557583e+45
7.321844928254522 3.204560149165089e+46 2.6612423213159667e+45
7.348863854167389 2.8292513228037975e+46 1.4041338328360005e+45
7.350214800460378 2.637258239162532e+46 1.267385421366436e+45
7.378584672669553 2.922165925858697e+46 1.3393725924088396e+45
7.37993561896586 2.923743087712783e+46 1.4404247383556397e+45
7.406954544878728 2.752801758375276e+46 2.5025470949821224e+45
7.408305491175034 3.003411891772376e+46 1.3472143713480404e+45
7.409656437471341 2.9053960405830206e+46 1.6555029938174028e+45
7.4663961818896905 3.022288778238759e+46 1.5524453930720733e+45
7.467747128185997 3.3659968284048557e+46 1.4262186170889714e+45
7.4961170003918545 3.366690248490375e+46 1.4610191765803913e+45
7.497467946688161 3.770492001238038e+46 1.5367377453004083e+45
7.5550573096748295 2.4297679500385247e+46 1.139092742305216e+45
7.556408255971136 2.2871423284097063e+46 1.1493322806365422e+45
7.583427181884004 3.0567014561281625e+46 2.4241218161045184e+45
7.584778128180311 2.8596499300118837e+46 1.226064749568977e+45
7.586129074476617 2.938282718333125e+46 1.5296090183931892e+45
7.613148000389486 2.9605788152399434e+46 1.822110234989641e+45
7.614498946685792 2.44436988502854e+46 1.1335493586882883e+45
7.615849892982099 2.3923868873770965e+46 1.6588218534615514e+45
7.702310455902612 2.7440023225481677e+46 1.2010171539780708e+45
7.703661402198919 2.742217146079085e+46 1.3193497651899989e+45
7.790121965119432 2.717951708200442e+46 1.3423007449725276e+45
7.791472911415739 2.560017492492256e+46 1.1600546893104222e+45
7.819842783624913 3.3775917391070964e+46 1.3403563295752791e+45
7.82119372992122 3.375324654827703e+46 1.3643940684198804e+45
7.848212655834088 3.075926112643439e+46 2.4317330398262705e+45
7.849563602130394 2.996324375196275e+46 1.255022131083449e+45
7.850914548426702 3.018964416958387e+46 1.466138739830489e+45
7.877933474339569 3.204632715909568e+46 1.9117233906262338e+45
7.879284420635876 3.1908226241125245e+46 1.295114907762868e+45
7.880635366928866 3.1474220452173253e+46 1.870948318954896e+45
7.90765429284505 3.309526592295954e+46 1.609146767498863e+45
7.90900523913804 2.954270699754924e+46 1.2461838792777737e+45
7.910356185434347 3.1400076593395314e+46 2.474672806409514e+45
7.937375111347214 2.799573159140216e+46 1.2968772441439043e+45
7.938726057643521 2.7440023225481677e+46 1.2010171539780708e+45
7.967095929852696 2.9910676657661066e+46 1.2539208337739363e+45
7.968446876149002 2.8314871990760966e+46 1.3130707462526145e+45
7.9954658020618705 2.533957573666169e+46 1.9046391533082328e+45
7.996816748358177 2.775542579129181e+46 1.207899861107423e+45
7.998167694654484 2.495694510624887e+46 1.4266935668766834e+45
8.024157579442006 2.9147469908435213e+46 1.2601550577915962e+45
8.025508525738314 2.5442744761194854e+46 1.1773498683600546e+45
8.02685947203462 2.5824113526351947e+46 1.1861408476895071e+45
8.053878397947487 2.5425870669757303e+46 1.7715042268768518e+45
8.055229344243795 2.8221288621625124e+46 1.239972217059393e+45
8.0565802905401 2.5744207246473276e+46 1.2231442637672167e+45
8.083599216452969 2.7743619986918034e+46 1.4462362251364973e+45
8.084950162745958 2.773095735213743e+46 1.2291530297988754e+45
8.086301109042266 2.9378147334213966e+46 1.4763072809571504e+45
8.113320034955134 2.7188213149505843e+46 1.264910092463059e+45
8.11467098125144 2.576963227418665e+46 1.1848889867946644e+45
8.116021927547747 2.570864512786477e+46 1.6358019655192302e+45
8.141689907164308 2.4020178547696934e+46 2.490776506807291e+45
8.143040853460615 2.587859477851725e+46 1.1873913576927061e+45
8.14439179975692 2.751303234347623e+46 1.224313824186529e+45
8.145742746053228 2.9056666713069136e+46 2.1964776960012386e+45
8.171410725669789 2.6821538760161643e+46 1.89656915177216e+45
8.172761671966096 2.6259963543674344e+46 1.1961085575554584e+45
8.174112618262402 2.5115857248203054e+46 1.169762117826268e+45
8.229501416384444 2.773095735213743e+46 1.2291530297988754e+45
8.25787128859362 2.711231548470806e+46 1.8799008115234367e+45
8.25922223488661 2.668637643980258e+46 1.210518622634702e+45
8.260573181182915 2.566066976985605e+46 1.1823812123300472e+45
8.261924127479222 2.576963227418665e+46 1.1848889867946644e+45
8.26327507377553 3.0937427107337007e+46 1.9805657237187985e+45
8.287592107095783 2.5001649127704804e+46 1.6071668036012032e+45
8.28894305339209 2.5115857248203054e+46 1.169762117826268e+45
8.290293999688396 2.555170726552545e+46 1.1798682421283386e+45
8.291644945984704 2.53685296838968e+46 1.18025075229302e+45
8.292995892281011 3.1741903448514164e+46 2.762778123629097e+45
8.345682797810438 2.8292891697972495e+46 2.374286834237393e+45
8.347033744106746 2.4826016587651053e+46 1.1768660413220877e+45
8.348384690403053 2.556986823712584e+46 1.1896178349511858e+45
8.349735636696042 2.3100050918086975e+46 1.121837678041046e+45
8.35108658299235 2.3967519544444393e+46 1.2738593339443209e+45
8.37540361631592 3.089131888940951e+46 1.8869875890868546e+45
8.376754562612227 2.56430807449947e+46 1.1866203103083173e+45
8.378105508905216 2.642340730017024e+46 1.1998250682970585e+45
8.379456455201524 2.9746763682253507e+46 1.27304391496517e+45
8.380807401497831 2.92891198339563e+46 1.708176297080478e+45
8.434845253323566 2.831198208302383e+46 1.5376958499267248e+45
8.436196199619873 2.6259963543674344e+46 1.1961085575554584e+45
8.437547145916179 2.996468869091471e+46 1.2776985679960237e+45
8.438898092212487 2.729510733481503e+46 1.2194554982616857e+45
8.49561672809335 2.8375771226148604e+46 1.2858290108251706e+45
8.496967674389655 2.800568935728304e+46 1.2316888452110687e+45
8.498318620685962 2.7259387565077397e+46 1.4697276356318084e+45
8.523986600302523 2.5423605073965397e+46 2.048692432843895e+45
8.52533754659883 2.7063837712709143e+46 1.230174375737475e+45
8.526688492895136 2.7680671685825207e+46 1.2245207903148e+45
8.528039439188126 2.7509354998159813e+46 1.7611060657093972e+45
8.552356472511697 2.429761675453253e+46 1.6970192514240672e+45
8.553707418808004 2.6813957895270993e+46 1.2051978212227348e+45
8.555058365100994 2.8717571426296216e+46 1.2521456516617924e+45
8.556409311397301 2.83848766406505e+46 1.2399991064131486e+45
8.557760257693607 3.0886528109409327e+46 2.5474777569591094e+45
8.582077291017178 2.9016069660673523e+46 1.4787958548130315e+45
8.583428237310168 3.322633860508607e+46 1.3575913894933496e+45
8.584779183606475 3.046464721040531e+46 1.2896714940918474e+45
8.586130129902783 3.396434666734326e+46 1.3564053753654071e+45
8.641518928024825 3.3801837831614346e+46 1.3531564674245453e+45
8.64286987432113 3.483106045789747e+46 1.3736029418417472e+45
8.644220820617438 3.428936433880109e+46 1.3628798408513719e+45
8.645571766910427 3.6673478594218377e+46 1.750329754746386e+45
8.698258672443174 3.586401914750201e+46 2.3909346373855565e+45
8.69960961873948 3.6594581533122204e+46 1.4190770110192859e+45
8.700960565032469 3.492068630260246e+46 2.0981806003649038e+45
8.729330437241645 2.5118347209976923e+46 1.2818153257630411e+45
8.73068138353795 2.817161024376212e+46 1.240186012899554e+45
8.732032329834258 2.979328655030111e+46 1.270389956454204e+45
8.733383276130565 2.510674061680012e+46 1.1848604530795208e+45
8.759051255747126 2.590113347895398e+46 1.2182868545692174e+45
8.760402202043432 2.5423605073965397e+46 1.1828130573168838e+45
8.76175314833974 2.9684947326481827e+46 1.2680780606334146e+45
8.763104094636047 2.582453260898764e+46 1.3517178350769999e+45
8.788772074252607 2.9991049937531023e+46 1.2846754392824858e+45
8.790123020548913 2.8899706166340044e+46 1.266119003757387e+45
8.791473966841902 2.908908159547581e+46 1.2552864865320183e+45
8.79282491313821 3.188414959124468e+46 1.8658786715570235e+45
8.817141946461781 2.5601392094303345e+46 1.8476213484023747e+45
8.818492892758089 3.17700343474055e+46 1.343729210078447e+45
8.819843839051078 3.021116688592556e+46 1.2893811639498909e+45
8.821194785347384 2.979328655030111e+46 1.270389956454204e+45
8.822545731643691 3.0508326088758474e+46 2.3750700065538357e+45
8.876583583469426 3.1009094130106483e+46 1.41096254185244e+45
8.877934529765733 2.679934096080734e+46 1.2143940542992905e+45
8.87928547606204 2.995579538603002e+46 1.2738499478399116e+45
8.880636422358346 2.6935895728330034e+46 1.239825114968645e+45
8.906304401974907 2.7680671685825207e+46 1.2245207903148e+45
8.907655348271215 2.58389048808975e+46 1.1830822067901212e+45
8.936362957053637 2.8404884120639855e+46 1.2212214371686507e+45
8.937713903349943 2.73494642997612e+46 1.1936284568838334e+45
8.93906484964625 2.7505746952902696e+46 1.1970339844143583e+45
8.94041579593924 2.9053689876339195e+46 2.630397311087648e+45
8.966083775559119 2.406752858378986e+46 1.11972272661265e+45
8.967434721852108 2.365077484207921e+46 1.1099858629601362e+45
8.968785668148413 2.3546586406651543e+46 1.107538282880209e+45
9.113336921783583 2.8918322492003953e+46 1.4247034459496248e+45
9.11468786807989 2.729737008204737e+46 1.1924911613211798e+45
9.116038814376196 2.819798257430963e+46 1.2623151074132782e+45
9.141706793992757 2.457206254495452e+46 1.1358440849688423e+45
9.143057740289064 2.1671194568953636e+46 1.0625177335571583e+45
9.144408686585372 2.1514911915812145e+46 1.0586795845973313e+45
9.145759632881678 2.29758154616359e+46 1.2904503052313297e+45
9.175480451387159 2.0986297415227579e+46 1.4729492804346304e+45
9.199797484707414 1.9899991166683388e+46 1.4399128613847935e+45
9.20114843100372 2.0473027561535527e+46 1.0327276643782824e+45
9.202499377300027 1.9431143207258907e+46 1.0061064428391189e+45
9.203850323593016 2.2087948310664285e+46 1.0726856288496155e+45
9.205201269889324 2.183789670155364e+46 1.9079858978586217e+45
9.229518303212895 2.082306420300879e+46 1.2743509058406579e+45
9.230869249509201 2.1254440827242987e+46 1.0522515694099516e+45
9.23222019580219 2.198375987523662e+46 1.0701526969534802e+45
9.233571142098498 1.9899991166683388e+46 1.0181721491788138e+45
9.259239121718377 1.807395116005513e+46 1.0281912004425398e+45
9.260590068011366 1.765993980498866e+46 9.591562866816516e+44
9.261941014307672 1.7451562934133336e+46 9.534807386702267e+44
9.26329196060398 1.804974820685459e+46 1.01860626103564e+45
9.28895994022054 1.6163130866493186e+46 9.96661404895806e+44
9.290310886516847 1.6878526539281196e+46 9.376959188489554e+44
9.291661832813153 1.5940830620432242e+46 9.112766005583776e+44
9.29301277910946 1.5295097927563735e+46 1.0735053639878202e+45
9.347050630935197 1.8275423575724567e+46 1.3436359133400746e+45
9.348401577231503 2.0164212568350289e+46 1.0371352560141158e+45
9.34975252352781 1.8858106812406767e+46 9.91160137542855e+44
9.3511034698208 1.8806012594692938e+46 9.897901365627863e+44
9.352454416117107 2.182274123959484e+46 2.3003188852265516e+45
9.377156680220782 1.8856338471533856e+46 1.0348760051535404e+45
9.378507626513771 1.9441605970827067e+46 1.0467008384616666e+45
9.379858572810077 2.4062509418965673e+46 1.1644664616725759e+45
9.381209519106385 2.0983615396508718e+46 1.2723185290001202e+45
9.406877498722945 2.626314534617474e+46 1.3939030526104088e+45
9.408228445019253 2.578547517753734e+46 1.2101723471589278e+45
9.409579391315559 2.4513329267564564e+46 1.1753241554987539e+45
9.410930337611866 2.051731271749244e+46 1.4807094640162057e+45
9.435247370932121 2.5245911521537754e+46 1.590342968304609e+45
9.436598317228427 3.0430339780424976e+46 1.309513307587377e+45
9.437949263524734 2.54713214458372e+46 1.1980702055752488e+45
9.43930020982104 2.688013347270873e+46 1.2307567899758698e+45
9.440651156114031 2.6419129316464413e+46 2.142874333152614e+45
9.469021028323205 2.6365187912613277e+46 1.6196006036328688e+45
9.471722920915818 2.9721520910957773e+46 2.2728614049959866e+45
9.473073867212126 2.516917666724209e+46 1.3897353671900336e+45
9.58385146345621 2.717986373459763e+46 1.6856236196565886e+45
9.612221335665383 1.8091278904172638e+46 1.1877506832745335e+45
9.613572281961691 2.0819681062449235e+46 1.3063428571207152e+45
9.645994993056469 2.0682511061366073e+46 1.2338151348102053e+45
9.670312026376722 1.9898255742242233e+46 1.573095253435833e+45
9.67166297267303 2.0333040723484493e+46 1.0746344879999022e+45
9.673013918969335 2.397874254272436e+46 2.16209029187485e+45
9.700032844882204 2.1898816973154626e+46 1.507576766499495e+45
9.708138522656727 2.530503622549753e+46 1.7298165627837608e+45
9.729753663387685 1.9624878795172401e+46 1.129284855178772e+45
9.731104609683992 2.231558250564498e+46 1.1214001640277088e+45
9.732455555976982 2.2879107316393593e+46 1.135470979400159e+45
9.73380650227329 2.0343245668024845e+46 1.0706971404223602e+45
9.76352732077877 2.069217600715589e+46 1.2278546191432314e+45
9.795950031873547 2.833724787189317e+46 1.7088003574308125e+45
9.797300978169854 2.579235930173603e+46 2.374379235387527e+45
9.817565172604505 1.9912268193896225e+46 2.011442893632155e+45
9.818916118900813 2.7489362126750964e+46 1.2495164798493761e+45
9.820267065197118 2.710554339700817e+46 1.2359064476464204e+45
9.821618011493426 2.2540992429944425e+46 1.1270496214972213e+45
9.822968957786415 2.4976765137927524e+46 1.639804983634944e+45
10.760288215951196 1.1782539743462424e+46 6.227265137933759e+44
10.761639162244185 1.182110827451484e+46 6.213036875774158e+44
10.762990108540492 1.0841458417510848e+46 5.950023301608856e+44
10.764341054836798 9.042921373670942e+45 6.028614456728829e+44
10.767042947429413 1.2104512535362903e+46 6.76662801210481e+44
10.796763765931576 1.2421061098166226e+46 6.4837413351236106e+44
10.848099725168016 1.0692612508603811e+46 7.208957302397974e+44
10.849450671464322 1.1887173650918876e+46 7.578984922393772e+44
10.884575275151713 1.4268352424593012e+46 7.902509095636714e+44
10.885926221444702 1.0793509348429481e+46 1.0687166355376551e+45
10.972386784368533 1.6132713679405846e+46 1.0876673054933559e+45
10.97373773066484 1.6768822383247214e+46 9.107574512217302e+44
11.002107602874014 1.3223492232258908e+46 8.185136046417574e+44
11.003458549170322 1.410695794085749e+46 1.0261301962220011e+45
11.03182842137618 1.1342648017815897e+46 6.463073482591564e+44
11.033179367672485 1.383146829097574e+46 1.4499319148997296e+45
11.06154923988166 1.28334131267523e+46 6.47360080210748e+44
11.087217219501538 1.425494382593376e+46 8.299548863312418e+44
11.088568165794527 1.502129780739455e+46 9.904750208100816e+44
11.089919112090834 1.2674351569769754e+46 1.0673729105865464e+45
11.091270058387142 1.3044329237628222e+46 7.258059256843438e+44
11.112885199118098 1.1279840367834537e+46 8.036553351640665e+44
11.114236145414406 1.2180313222082972e+46 6.3067270298117046e+44
11.115587091707395 9.894463555740322e+45 5.684220629301781e+44
11.116938038003703 1.0482253469942719e+46 5.850623531076079e+44
11.118288984300008 1.1920283073576246e+46 1.3584422708521092e+45
11.146658856509184 8.989971609823902e+45 5.461019282296422e+44
11.149360749101797 1.179690702453789e+46 7.075314781164331e+44
11.150711695394786 1.1119949680113643e+46 9.364687256593597e+44
11.172326836125745 1.0018344856322361e+46 5.764909525051833e+44
11.17367778242205 9.927118550973789e+45 5.693593194919786e+44
11.175028728718358 9.241363651070994e+45 5.493420281499917e+44
11.176379675014665 9.248147176234391e+45 6.1113475284729205e+44
11.208622963555735 1.0575065013440814e+46 5.589095253275376e+44
11.259958922788856 1.271545991596001e+46 8.439546824846472e+44
11.261309869085162 1.240650085375738e+46 6.053752743351931e+44
11.26266081538147 1.0161514984982234e+46 5.4787218236022685e+44
11.264011761677777 1.0220593560476318e+46 5.494625400934493e+44
11.265362707974083 1.0655626461441602e+46 1.104937079771737e+45
11.326155291278035 9.235079517459921e+45 5.558863976522083e+44
11.327506237574342 8.095849937066745e+45 8.48675724236867e+44
11.351823270894597 1.1866613758019843e+46 1.1749697251708249e+45
11.353174217190903 1.3393041668280853e+46 7.810981129493546e+44
11.377491250511158 5.109498530747802e+45 5.899940974317226e+44
11.378842196807463 5.907857549408276e+45 4.177486134403251e+44
11.38019314310377 6.794036181819517e+45 4.479854680239069e+44
11.381544089400078 7.325743361266262e+45 4.6518515845613916e+44
11.382895035696384 1.1409420080971625e+46 8.699601048636658e+44
11.413966800494855 1.0773342794811717e+46 7.469968924676515e+44
11.415317746791162 1.2408458841214244e+46 7.200118566012791e+44
11.440985726407723 7.469837535785246e+45 4.7919027335878225e+44
11.469355598616897 8.560819672956088e+45 7.814923923066044e+44
11.470706544913204 8.770427999605696e+45 5.846951586564516e+44
11.496374524529765 7.111935097433627e+45 4.619698210026936e+44
11.497725470826072 6.64633974308431e+45 4.430893162056207e+44
11.499076417122378 7.827911252965965e+45 4.808647492801119e+44
11.500427363418686 7.668565149449417e+45 6.390471145680247e+44
11.524744396738939 6.575702100294804e+45 7.351858649999473e+44
11.526095343035246 7.287627962252697e+45 4.713974810267881e+44
11.527446289331554 7.384821936760345e+45 4.670571402772744e+44
11.52879723562786 7.532518375495553e+45 4.717045997430454e+44
11.530148181924167 8.066195261476943e+45 8.232525935350673e+44
11.61660874484468 6.81266455741915e+45 6.812664444735709e+44
11.617959691140987 8.188500064531885e+45 6.053113264828813e+44
